time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
2023-11-18T23:00,6.2,0.00,0.00,0,0,0,0,17.3,324
2023-11-19T00:00,5.2,0.00,0.00,0,0,0,0,16.2,323
2023-11-19T01:00,5.0,0.00,0.00,0,0,0,0,14.8,311
2023-11-19T02:00,4.1,0.00,0.00,0,0,0,0,10.9,304
2023-11-19T03:00,3.4,0.00,0.00,0,0,0,0,9.7,312
2023-11-19T04:00,2.8,0.00,0.00,0,0,0,0,8.4,320
2023-11-19T05:00,1.5,0.00,0.00,0,0,0,0,10.5,311
2023-11-19T06:00,1.4,0.00,0.00,0,0,0,0,9.7,272
2023-11-19T07:00,1.2,0.00,0.00,0,0,0,0,9.1,252
2023-11-19T08:00,1.4,0.00,0.00,0,0,0,0,7.7,259
2023-11-19T09:00,1.8,0.00,0.00,0,0,0,0,8.7,263
2023-11-19T10:00,1.6,0.00,0.00,0,0,0,0,8.4,260
2023-11-19T11:00,1.3,0.00,0.00,0,0,0,0,8.1,257
2023-11-19T12:00,1.0,0.00,0.00,0,0,0,0,8.0,260
2023-11-19T13:00,3.5,0.00,0.00,0,0,0,0,12.5,258
2023-11-19T14:00,6.1,0.00,0.00,0,0,0,0,9.7,255
2023-11-19T15:00,8.9,0.00,0.00,0,0,0,0,11.7,261
2023-11-19T16:00,10.7,0.00,0.00,0,0,0,0,13.4,262
2023-11-19T17:00,11.7,0.00,0.00,0,0,0,0,15.5,252
2023-11-19T18:00,12.2,0.00,0.00,0,0,0,0,18.2,243
2023-11-19T19:00,12.4,0.00,0.00,3,0,0,0,20.9,246
2023-11-19T20:00,12.1,0.00,0.00,21,17,26,0,18.8,266
2023-11-19T21:00,10.7,0.00,0.00,27,0,0,0,12.6,272
2023-11-19T22:00,8.4,0.00,0.00,6,5,4,0,10.7,237
2023-11-19T23:00,7.4,0.00,0.00,17,0,0,0,11.8,247
2023-11-20T00:00,6.2,0.00,0.00,32,3,17,0,9.7,266
2023-11-20T01:00,6.8,0.00,0.00,25,10,20,0,9.9,289
2023-11-20T02:00,6.6,0.00,0.00,17,0,0,0,16.8,325
2023-11-20T03:00,6.4,0.00,0.00,7,0,0,0,18.5,333
2023-11-20T04:00,5.1,0.00,0.00,0,0,0,0,18.7,335
2023-11-20T05:00,3.8,0.00,0.00,1,0,0,0,15.5,338
2023-11-20T06:00,2.6,0.00,0.00,0,0,0,0,12.4,330
2023-11-20T07:00,1.7,0.00,0.00,0,0,0,0,9.4,328
2023-11-20T08:00,0.7,0.00,0.00,0,0,0,0,7.8,326
2023-11-20T09:00,0.2,0.00,0.00,0,0,0,0,7.7,332
2023-11-20T10:00,-0.3,0.00,0.00,0,0,0,0,7.9,336
2023-11-20T11:00,-0.7,0.00,0.00,0,0,0,0,7.4,331
2023-11-20T12:00,-1.0,0.00,0.00,0,0,0,0,7.8,326
2023-11-20T13:00,2.1,0.00,0.00,0,0,0,0,11.3,329
2023-11-20T14:00,3.7,0.00,0.00,0,0,0,0,13.5,344
2023-11-20T15:00,4.9,0.00,0.00,0,0,0,0,12.2,360
2023-11-20T16:00,5.7,0.00,0.00,12,0,0,34,10.5,6
2023-11-20T17:00,6.4,0.00,0.00,24,0,0,74,9.0,5
2023-11-20T18:00,6.9,0.00,0.00,29,0,0,16,9.1,7
2023-11-20T19:00,7.1,0.00,0.00,26,0,0,4,8.4,7
2023-11-20T20:00,6.8,0.00,0.00,64,0,0,24,9.4,18
2023-11-20T21:00,5.6,0.00,0.00,93,0,0,96,9.2,39
2023-11-20T22:00,3.4,0.00,0.00,91,0,0,95,11.2,45
2023-11-20T23:00,2.8,0.00,0.00,88,0,0,100,14.0,35
2023-11-21T00:00,2.1,0.00,0.00,100,0,0,100,13.2,26
2023-11-21T01:00,2.1,0.00,0.00,100,0,0,100,12.6,31
2023-11-21T02:00,1.7,0.00,0.00,100,0,0,100,12.4,30
2023-11-21T03:00,1.2,0.00,0.00,100,0,0,100,13.0,39
2023-11-21T04:00,1.2,0.00,0.00,100,0,0,100,12.0,41
2023-11-21T05:00,1.1,0.00,0.00,96,0,0,89,12.8,38
2023-11-21T06:00,0.1,0.00,0.00,70,0,13,3,9.7,27
2023-11-21T07:00,-0.5,0.00,0.00,42,0,14,6,12.1,27
2023-11-21T08:00,-0.9,0.00,0.00,16,0,0,47,11.9,25
2023-11-21T09:00,-1.2,0.00,0.00,6,0,0,13,12.6,27
2023-11-21T10:00,-1.3,0.00,0.00,19,0,0,85,12.8,38
2023-11-21T11:00,-1.3,0.00,0.00,15,3,0,71,12.2,43
2023-11-21T12:00,-0.8,0.00,0.00,59,57,0,99,15.2,54
2023-11-21T13:00,1.3,0.00,0.00,100,100,11,100,19.5,67
2023-11-21T14:00,2.8,0.00,0.00,100,60,40,100,12.3,50
2023-11-21T15:00,4.7,0.00,0.00,99,11,46,100,18.2,76
2023-11-21T16:00,6.3,0.00,0.00,100,16,99,100,20.8,80
2023-11-21T17:00,6.9,0.00,0.00,100,39,100,100,17.7,88
2023-11-21T18:00,8.0,0.00,0.00,100,32,100,100,19.7,125
2023-11-21T19:00,7.9,0.00,0.00,100,70,100,100,25.0,123
2023-11-21T20:00,7.3,0.10,0.10,100,80,100,100,22.7,115
2023-11-21T21:00,7.3,0.40,0.40,100,52,100,100,19.7,121
2023-11-21T22:00,6.3,0.80,0.80,100,19,100,100,22.6,121
2023-11-21T23:00,6.4,0.80,0.80,100,76,100,100,21.3,116
2023-11-22T00:00,6.6,1.10,1.10,100,100,100,100,22.5,110
2023-11-22T01:00,7.0,1.20,1.20,100,100,100,100,24.4,112
2023-11-22T02:00,7.5,1.50,1.50,100,100,100,100,24.3,115
2023-11-22T03:00,8.4,2.00,2.00,100,100,100,100,29.8,122
2023-11-22T04:00,9.0,2.60,2.60,100,100,100,100,28.9,121
2023-11-22T05:00,9.3,4.00,4.00,100,100,100,100,35.3,119
2023-11-22T06:00,9.8,3.20,3.20,100,100,100,100,38.3,117
2023-11-22T07:00,10.3,3.30,3.30,100,100,100,21,33.5,117
2023-11-22T08:00,11.4,4.90,4.90,100,100,100,44,29.5,125
2023-11-22T09:00,12.4,5.20,5.20,100,100,100,0,23.4,127
2023-11-22T10:00,12.9,0.80,0.80,100,100,100,0,22.0,145
2023-11-22T11:00,12.9,0.00,0.00,100,100,97,0,16.4,151
2023-11-22T12:00,11.8,0.70,0.70,100,100,0,0,6.4,254
2023-11-22T13:00,9.7,0.00,0.00,100,79,0,0,18.4,329
2023-11-22T14:00,10.2,0.00,0.00,100,12,0,0,19.6,328
2023-11-22T15:00,10.5,0.00,0.00,100,24,0,0,18.0,327
2023-11-22T16:00,12.0,0.00,0.00,100,44,0,0,17.8,315
2023-11-22T17:00,13.0,0.00,0.00,100,61,0,0,17.8,312
2023-11-22T18:00,14.1,0.00,0.00,100,96,2,0,16.7,307
2023-11-22T19:00,14.4,0.00,0.00,100,100,0,0,19.6,311
2023-11-22T20:00,14.2,0.00,0.00,100,68,0,0,17.3,318
2023-11-22T21:00,13.2,0.00,0.00,100,37,0,0,16.3,335
2023-11-22T22:00,12.0,0.00,0.00,100,47,0,0,14.3,319
2023-11-22T23:00,9.8,0.00,0.00,90,17,3,0,7.9,317
2023-11-23T00:00,8.2,0.00,0.00,81,32,18,0,7.1,330
2023-11-23T01:00,8.8,0.00,0.00,74,3,26,0,10.7,318
2023-11-23T02:00,8.4,0.00,0.00,66,12,64,0,8.9,310
2023-11-23T03:00,8.8,0.00,0.00,63,23,100,0,8.9,302
2023-11-23T04:00,9.6,0.00,0.00,91,30,100,0,11.4,298
2023-11-23T05:00,9.8,0.00,0.00,77,47,99,0,15.1,303
2023-11-23T06:00,9.7,0.00,0.00,72,51,100,0,18.4,320
2023-11-23T07:00,9.1,0.00,0.00,74,34,72,0,19.1,317
2023-11-23T08:00,8.0,0.00,0.00,55,22,34,0,20.4,316
2023-11-23T09:00,7.3,0.00,0.00,65,17,9,0,19.9,318
2023-11-23T10:00,6.3,0.00,0.00,69,10,0,0,19.1,313
2023-11-23T11:00,5.8,0.00,0.00,61,5,0,9,19.2,310
2023-11-23T12:00,5.1,0.00,0.00,65,5,0,0,15.5,306
2023-11-23T13:00,6.5,0.00,0.00,52,2,0,0,17.4,294
2023-11-23T14:00,7.2,0.00,0.00,6,0,0,0,20.9,306
2023-11-23T15:00,7.8,0.00,0.00,3,0,0,0,19.8,307
2023-11-23T16:00,9.0,0.00,0.00,2,0,0,0,19.5,309
2023-11-23T17:00,9.9,0.00,0.00,0,0,0,0,18.9,309
2023-11-23T18:00,10.7,0.00,0.00,0,0,0,0,17.0,302
2023-11-23T19:00,11.1,0.00,0.00,0,0,0,0,15.8,291
2023-11-23T20:00,11.1,0.00,0.00,0,0,0,0,14.4,283
2023-11-23T21:00,9.9,0.00,0.00,0,0,0,0,7.9,273
2023-11-23T22:00,7.1,0.00,0.00,0,0,0,0,8.1,249
2023-11-23T23:00,6.8,0.00,0.00,2,0,0,0,11.3,248
2023-11-24T00:00,6.5,0.00,0.00,9,0,0,0,12.8,259
2023-11-24T01:00,6.2,0.00,0.00,16,0,0,0,10.4,284
2023-11-24T02:00,5.5,0.00,0.00,4,0,0,0,8.3,288
2023-11-24T03:00,5.1,0.00,0.00,5,0,0,0,8.7,277
2023-11-24T04:00,5.1,0.00,0.00,4,0,0,0,10.0,291
2023-11-24T05:00,4.8,0.00,0.00,3,0,0,0,9.7,301
2023-11-24T06:00,4.2,0.00,0.00,0,0,0,6,8.5,298
2023-11-24T07:00,3.7,0.00,0.00,1,0,0,36,8.2,293
2023-11-24T08:00,3.2,0.00,0.00,1,0,0,8,8.0,278
2023-11-24T09:00,2.9,0.00,0.00,1,0,0,15,8.3,275
2023-11-24T10:00,2.6,0.00,0.00,29,0,0,41,8.1,283
2023-11-24T11:00,2.3,0.00,0.00,37,0,0,6,8.3,288
2023-11-24T12:00,2.3,0.00,0.00,48,0,0,1,9.3,298
2023-11-24T13:00,5.5,0.00,0.00,61,0,0,12,10.9,276
2023-11-24T14:00,7.9,0.00,0.00,55,0,0,27,10.9,287
2023-11-24T15:00,9.0,0.00,0.00,65,0,0,77,15.5,316
2023-11-24T16:00,9.4,0.00,0.00,67,0,0,49,16.1,310
2023-11-24T17:00,9.7,0.00,0.00,42,0,0,56,16.9,304
2023-11-24T18:00,9.8,0.00,0.00,43,0,0,100,17.9,310
2023-11-24T19:00,9.5,0.00,0.00,47,0,0,66,18.3,315
2023-11-24T20:00,8.8,0.00,0.00,26,0,0,61,18.2,321
2023-11-24T21:00,7.4,0.00,0.00,32,0,0,42,15.1,335
2023-11-24T22:00,5.5,0.00,0.00,4,0,0,43,16.3,346
2023-11-24T23:00,4.3,0.00,0.00,1,0,0,3,19.4,345
2023-11-25T00:00,2.9,0.00,0.00,0,0,0,0,22.7,345
2023-11-25T01:00,1.9,0.00,0.00,0,0,0,13,20.8,332
2023-11-25T02:00,0.9,0.00,0.00,44,0,0,87,21.3,330
2023-11-25T03:00,0.0,0.00,0.00,75,0,0,83,19.3,331
2023-11-25T04:00,-0.6,0.00,0.00,84,0,0,76,15.8,336
2023-11-25T05:00,-0.9,0.00,0.00,96,1,0,72,14.3,335
2023-11-25T06:00,-1.1,0.00,0.00,99,1,0,99,12.7,331
2023-11-25T07:00,-1.2,0.00,0.00,63,0,0,85,13.2,334
2023-11-25T08:00,-1.6,0.00,0.00,0,0,0,33,10.2,342
2023-11-25T09:00,-2.7,0.00,0.00,0,0,0,10,7.5,343
2023-11-25T10:00,-3.1,0.00,0.00,0,0,0,21,8.7,343
2023-11-25T11:00,-1.6,0.00,0.00,0,0,0,17,5.4,356
2023-11-25T12:00,-1.6,0.00,0.00,0,0,0,70,3.4,18
2023-11-25T13:00,-1.0,0.00,0.00,11,0,0,24,1.6,297
2023-11-25T14:00,0.6,0.00,0.00,70,0,0,100,2.9,90
2023-11-25T15:00,1.6,0.00,0.00,84,0,0,100,2.6,124
2023-11-25T16:00,2.4,0.00,0.00,94,0,0,100,1.1,162
2023-11-25T17:00,2.9,0.00,0.00,99,0,0,100,1.5,315
2023-11-25T18:00,3.5,0.00,0.00,93,0,0,99,2.2,279
2023-11-25T19:00,4.0,0.00,0.00,43,0,34,71,4.4,261
2023-11-25T20:00,4.2,0.00,0.00,30,0,1,2,3.3,257
2023-11-25T21:00,3.6,0.00,0.00,0,0,0,0,1.9,158
2023-11-25T22:00,0.7,0.00,0.00,0,0,0,0,7.7,139
2023-11-25T23:00,0.4,0.00,0.00,0,0,0,0,7.2,143
2023-11-26T00:00,-0.5,0.00,0.00,0,0,0,0,9.1,146
2023-11-26T01:00,-0.5,0.00,0.00,0,0,0,0,8.8,145
2023-11-26T02:00,0.5,0.00,0.00,0,0,0,0,8.0,162
2023-11-26T03:00,1.4,0.00,0.00,0,0,0,0,5.3,208
2023-11-26T04:00,-0.7,0.00,0.00,1,0,0,3,6.9,276
2023-11-26T05:00,-2.3,0.00,0.00,3,0,0,36,9.7,274
2023-11-26T06:00,-2.6,0.00,0.00,3,0,0,93,10.4,268
2023-11-26T07:00,-2.6,0.00,0.00,56,0,0,98,10.1,274
2023-11-26T08:00,-2.2,0.00,0.00,99,0,6,100,7.8,304
2023-11-26T09:00,-2.4,0.00,0.00,100,0,12,100,5.4,360
2023-11-26T10:00,-2.2,0.00,0.00,99,0,60,100,5.2,25
2023-11-26T11:00,-2.3,0.00,0.00,100,0,86,100,5.6,40
2023-11-26T12:00,-1.4,0.00,0.00,100,0,33,100,5.4,48
2023-11-26T13:00,0.1,0.00,0.00,97,1,52,100,8.3,34
2023-11-26T14:00,2.5,0.00,0.00,99,8,6,100,7.6,45
2023-11-26T15:00,4.7,0.00,0.00,97,28,5,100,7.1,49
2023-11-26T16:00,6.6,0.00,0.00,93,53,1,95,9.9,44
2023-11-26T17:00,8.5,0.00,0.00,97,100,75,80,7.9,74
2023-11-26T18:00,10.0,0.00,0.00,100,100,48,0,16.0,134
2023-11-26T19:00,10.1,0.00,0.00,100,100,100,9,20.8,127
2023-11-26T20:00,9.3,0.00,0.00,100,100,100,100,14.4,91
2023-11-26T21:00,8.7,0.10,0.10,100,100,100,100,13.7,93
2023-11-26T22:00,8.5,0.50,0.50,100,100,100,100,15.9,108
2023-11-26T23:00,9.3,0.40,0.40,100,87,100,100,20.3,117
2023-11-27T00:00,10.1,0.10,0.10,100,69,100,61,26.5,124
2023-11-27T01:00,10.3,0.70,0.70,100,100,100,95,28.0,122
2023-11-27T02:00,10.3,1.20,1.20,100,100,100,96,34.3,114
2023-11-27T03:00,10.5,2.50,2.50,100,100,100,92,32.5,111
2023-11-27T04:00,11.8,2.90,2.90,100,100,100,76,37.6,130
2023-11-27T05:00,12.7,1.00,1.00,100,72,7,10,25.3,197
2023-11-27T06:00,9.9,0.10,0.10,99,1,17,3,19.1,274
2023-11-27T07:00,8.4,0.40,0.40,79,5,19,2,14.2,240
2023-11-27T08:00,7.8,0.00,0.00,81,0,1,0,21.9,245
2023-11-27T09:00,6.2,0.00,0.00,81,0,1,0,18.4,244
2023-11-27T10:00,5.3,0.00,0.00,63,2,1,0,18.3,248
2023-11-27T11:00,4.7,0.00,0.00,74,0,1,0,16.6,252
2023-11-27T12:00,4.3,0.00,0.00,62,0,11,0,13.8,255
2023-11-27T13:00,5.4,0.00,0.00,34,0,20,0,17.2,254
2023-11-27T14:00,6.8,0.00,0.00,8,0,0,0,15.0,246
2023-11-27T15:00,8.5,0.00,0.00,4,0,0,0,16.3,252
2023-11-27T16:00,10.1,0.00,0.00,9,30,2,0,21.6,274
2023-11-27T17:00,10.3,0.00,0.00,18,23,0,0,20.0,288
2023-11-27T18:00,10.5,0.00,0.00,58,100,2,0,18.9,291
2023-11-27T19:00,10.2,0.00,0.00,92,96,8,0,18.3,292
2023-11-27T20:00,9.6,0.00,0.00,89,97,24,0,16.6,292
2023-11-27T21:00,8.9,0.00,0.00,85,57,27,0,13.3,272
2023-11-27T22:00,7.4,0.00,0.00,80,34,2,0,17.2,259
2023-11-27T23:00,5.5,0.00,0.00,68,3,0,0,22.0,266
2023-11-28T00:00,4.1,0.00,0.00,60,4,0,0,20.5,271
2023-11-28T01:00,3.4,0.00,0.00,66,19,1,0,18.4,270
2023-11-28T02:00,2.9,0.00,0.00,56,70,0,0,19.1,273
2023-11-28T03:00,2.8,0.00,0.00,41,2,0,0,18.4,269
2023-11-28T04:00,2.0,0.00,0.00,24,2,1,0,18.0,268
2023-11-28T05:00,1.3,0.00,0.00,10,15,0,0,19.4,269
2023-11-28T06:00,0.9,0.00,0.00,6,0,0,0,19.8,270
2023-11-28T07:00,0.4,0.00,0.00,2,0,0,0,18.0,271
2023-11-28T08:00,-0.1,0.00,0.00,0,0,0,0,18.1,276
2023-11-28T09:00,-0.5,0.00,0.00,0,0,0,0,18.5,278
2023-11-28T10:00,-1.0,0.00,0.00,0,0,7,0,16.2,273
2023-11-28T11:00,-1.5,0.00,0.00,1,0,0,0,13.8,264
2023-11-28T12:00,-1.9,0.00,0.00,0,0,0,0,13.4,265
2023-11-28T13:00,0.2,0.00,0.00,0,0,0,0,19.4,280
2023-11-28T14:00,1.6,0.00,0.00,0,0,2,0,18.8,290
2023-11-28T15:00,2.8,0.00,0.00,66,0,0,0,25.7,288
2023-11-28T16:00,3.6,0.00,0.00,100,61,6,0,28.7,285
2023-11-28T17:00,3.9,0.00,0.00,62,6,14,0,25.8,285
2023-11-28T18:00,3.7,0.00,0.00,54,1,27,0,26.8,287
2023-11-28T19:00,3.0,0.10,0.00,48,5,28,0,28.9,291
2023-11-28T20:00,2.5,0.00,0.00,48,1,13,0,26.1,294
2023-11-28T21:00,1.9,0.00,0.00,58,0,5,0,22.7,290
2023-11-28T22:00,0.8,0.00,0.00,54,0,0,0,18.7,281
2023-11-28T23:00,0.0,0.00,0.00,9,0,0,0,18.3,280
2023-11-29T00:00,-0.1,0.00,0.00,3,0,0,0,19.6,284
2023-11-29T01:00,-0.9,0.00,0.00,0,0,0,0,18.0,273
2023-11-29T02:00,-1.3,0.00,0.00,0,3,2,0,18.8,273
2023-11-29T03:00,-1.5,0.00,0.00,0,2,0,0,20.6,276
2023-11-29T04:00,-1.7,0.00,0.00,0,7,0,0,21.0,275
2023-11-29T05:00,-2.2,0.00,0.00,0,0,0,0,19.5,274
2023-11-29T06:00,-2.5,0.00,0.00,0,0,0,0,18.4,273
2023-11-29T07:00,-2.9,0.00,0.00,0,0,0,0,16.9,271
2023-11-29T08:00,-3.3,0.00,0.00,0,0,0,0,15.1,267
2023-11-29T09:00,-3.5,0.00,0.00,0,0,0,0,14.4,273
2023-11-29T10:00,-3.8,0.00,0.00,0,0,0,0,12.3,277
2023-11-29T11:00,-4.1,0.00,0.00,0,0,0,0,10.4,272
2023-11-29T12:00,-4.4,0.00,0.00,0,0,0,0,9.8,262
2023-11-29T13:00,-3.6,0.00,0.00,0,0,0,80,12.9,247
2023-11-29T14:00,-2.0,0.00,0.00,0,0,0,24,15.0,253
2023-11-29T15:00,-0.2,0.00,0.00,4,0,45,0,15.0,253
2023-11-29T16:00,1.2,0.00,0.00,53,0,100,0,15.3,251
2023-11-29T17:00,2.0,0.00,0.00,96,0,98,2,16.9,250
2023-11-29T18:00,2.4,0.00,0.00,44,0,33,0,16.9,243
2023-11-29T19:00,2.5,0.00,0.00,3,0,83,2,16.3,239
2023-11-29T20:00,2.2,0.00,0.00,21,0,100,17,17.2,237
2023-11-29T21:00,1.4,0.00,0.00,99,0,81,0,15.0,235
2023-11-29T22:00,0.2,0.00,0.00,39,0,53,0,11.8,230
2023-11-29T23:00,-0.8,0.00,0.00,2,0,9,0,9.7,228
2023-11-30T00:00,-1.4,0.00,0.00,0,0,5,0,9.7,225
2023-11-30T01:00,-1.9,0.00,0.00,0,0,6,0,8.8,235
2023-11-30T02:00,-2.4,0.00,0.00,7,0,59,0,9.6,236
2023-11-30T03:00,-1.8,0.00,0.00,73,6,100,0,13.0,242
2023-11-30T04:00,-0.6,0.00,0.00,91,7,81,0,12.9,216
2023-11-30T05:00,-0.2,0.00,0.00,89,1,2,0,10.9,236
2023-11-30T06:00,-1.9,0.00,0.00,33,0,0,0,8.8,235
2023-11-30T07:00,-2.4,0.00,0.00,4,0,0,0,8.5,242
2023-11-30T08:00,-2.5,0.00,0.00,0,0,0,0,9.2,249
2023-11-30T09:00,-2.6,0.00,0.00,0,0,0,0,9.1,252
2023-11-30T10:00,-2.6,0.00,0.00,0,0,0,0,9.6,250
2023-11-30T11:00,-2.6,0.00,0.00,0,0,0,0,9.7,248
2023-11-30T12:00,-2.7,0.00,0.00,0,0,0,0,9.6,250
2023-11-30T13:00,-0.6,0.00,0.00,0,0,0,0,12.5,252
2023-11-30T14:00,1.7,0.00,0.00,0,0,0,0,10.0,244
2023-11-30T15:00,4.2,0.00,0.00,2,0,0,6,9.2,231
2023-11-30T16:00,6.5,0.00,0.00,25,0,0,29,10.7,230
2023-11-30T17:00,7.9,0.00,0.00,12,0,0,26,12.2,225
2023-11-30T18:00,8.8,0.00,0.00,1,0,0,22,15.5,211
2023-11-30T19:00,9.6,0.00,0.00,5,0,0,11,17.1,205
2023-11-30T20:00,9.4,0.00,0.00,22,0,0,3,17.6,208
2023-11-30T21:00,8.0,0.00,0.00,64,0,0,24,11.8,207
2023-11-30T22:00,5.8,0.00,0.00,67,0,0,94,11.3,202
2023-11-30T23:00,5.8,0.00,0.00,76,0,0,84,14.3,205
2023-12-01T00:00,5.5,0.00,0.00,82,0,0,93,16.4,209
2023-12-01T01:00,5.7,0.00,0.00,96,0,0,97,14.2,210
2023-12-01T02:00,5.3,0.00,0.00,96,0,0,100,13.6,212
2023-12-01T03:00,4.9,0.00,0.00,98,0,0,100,13.6,217
2023-12-01T04:00,4.7,0.00,0.00,81,0,1,100,14.3,221
2023-12-01T05:00,4.4,0.00,0.00,10,0,4,79,13.6,220
2023-12-01T06:00,3.2,0.00,0.00,1,0,0,79,9.2,222
2023-12-01T07:00,2.6,0.00,0.00,0,0,24,34,9.1,236
2023-12-01T08:00,1.8,0.00,0.00,0,0,11,10,8.3,236
2023-12-01T09:00,1.1,0.00,0.00,1,0,0,0,9.1,236
2023-12-01T10:00,0.6,0.00,0.00,46,0,0,73,9.4,230
2023-12-01T11:00,0.3,0.00,0.00,0,0,0,47,9.4,230
2023-12-01T12:00,-0.3,0.00,0.00,100,0,0,87,10.2,225
2023-12-01T13:00,2.5,0.00,0.00,65,0,0,100,10.0,240
2023-12-01T14:00,4.5,0.00,0.00,100,0,0,100,6.7,216
2023-12-01T15:00,6.7,0.00,0.00,100,0,11,100,6.5,186
2023-12-01T16:00,7.2,0.00,0.00,100,0,100,100,9.7,195
2023-12-01T17:00,7.7,0.00,0.00,100,0,100,100,9.7,202
2023-12-01T18:00,7.8,0.10,0.10,100,0,100,100,7.2,198
2023-12-01T19:00,7.6,0.20,0.20,100,0,100,100,7.3,169
2023-12-01T20:00,7.7,0.00,0.00,100,0,100,100,6.4,164
2023-12-01T21:00,7.6,0.00,0.00,100,0,100,100,8.0,190
2023-12-01T22:00,6.9,0.10,0.10,100,2,100,100,6.0,213
2023-12-01T23:00,6.3,1.20,1.20,100,96,100,99,6.5,199
2023-12-02T00:00,6.4,1.80,1.80,100,100,100,21,5.9,218
2023-12-02T01:00,6.7,1.50,1.50,100,100,100,0,6.8,198
2023-12-02T02:00,6.8,0.40,0.40,100,100,100,0,9.4,184
2023-12-02T03:00,7.1,0.00,0.00,100,100,100,57,9.2,201
2023-12-02T04:00,7.3,0.10,0.10,95,91,90,100,7.7,221
2023-12-02T05:00,7.0,0.00,0.00,80,94,3,62,6.7,234
2023-12-02T06:00,6.1,0.00,0.00,77,88,3,20,8.2,241
2023-12-02T07:00,5.5,0.00,0.00,76,97,7,78,9.3,254
2023-12-02T08:00,5.7,0.00,0.00,96,46,71,100,7.4,209
2023-12-02T09:00,6.1,0.00,0.00,94,49,97,91,6.5,214
2023-12-02T10:00,6.2,0.00,0.00,99,19,52,98,5.9,218
2023-12-02T11:00,5.5,0.00,0.00,99,5,0,97,8.9,243
2023-12-02T12:00,4.3,0.00,0.00,99,95,0,97,10.0,221
2023-12-02T13:00,6.2,0.00,0.00,99,5,17,98,9.5,217
2023-12-02T14:00,8.0,0.00,0.00,99,68,36,100,10.5,243
2023-12-02T15:00,9.9,0.00,0.00,99,37,45,100,16.3,252
2023-12-02T16:00,11.2,0.00,0.00,91,0,4,100,11.4,252
2023-12-02T17:00,13.5,0.00,0.00,84,0,1,100,9.2,249
2023-12-02T18:00,15.6,0.00,0.00,85,1,7,80,4.4,261
2023-12-02T19:00,16.1,0.00,0.00,97,1,10,99,10.3,209
2023-12-02T20:00,15.8,0.00,0.00,98,0,14,79,8.7,218
2023-12-02T21:00,12.8,0.00,0.00,98,0,3,97,8.5,216
2023-12-02T22:00,10.7,0.00,0.00,99,0,8,100,8.4,230
2023-12-02T23:00,9.7,0.00,0.00,100,0,17,100,8.7,246
2023-12-03T00:00,8.1,0.00,0.00,100,0,9,99,8.3,272
2023-12-03T01:00,6.4,0.00,0.00,100,0,13,100,7.4,309
2023-12-03T02:00,6.2,0.00,0.00,100,0,26,100,4.5,331
2023-12-03T03:00,6.2,0.00,0.00,100,3,4,100,3.5,24
2023-12-03T04:00,5.7,0.00,0.00,100,96,88,100,4.2,31
2023-12-03T05:00,6.2,0.00,0.00,100,91,100,100,4.3,5
2023-12-03T06:00,6.2,0.10,0.10,100,93,100,100,6.6,29
2023-12-03T07:00,6.8,0.40,0.40,100,93,100,100,7.7,37
2023-12-03T08:00,7.1,0.20,0.20,100,99,100,100,6.6,49
2023-12-03T09:00,7.6,0.20,0.20,100,89,100,100,9.0,61
2023-12-03T10:00,8.1,0.20,0.20,100,15,100,100,9.0,61
2023-12-03T11:00,8.4,0.80,0.80,100,20,100,100,8.9,69
2023-12-03T12:00,8.5,1.60,1.60,100,39,100,100,14.7,68
2023-12-03T13:00,9.1,1.50,1.50,100,100,100,100,17.1,82
2023-12-03T14:00,9.4,1.50,1.50,100,100,100,100,14.7,79
2023-12-03T15:00,9.6,2.10,2.10,100,100,100,100,15.0,79
2023-12-03T16:00,10.1,2.80,2.80,100,100,100,99,17.7,92
2023-12-03T17:00,9.8,2.70,2.70,100,100,100,100,18.0,92
2023-12-03T18:00,10.0,0.40,0.40,100,100,100,99,19.1,86
2023-12-03T19:00,9.9,0.30,0.30,100,100,100,100,17.3,85
2023-12-03T20:00,9.7,0.30,0.30,100,100,4,99,15.1,78
2023-12-03T21:00,9.5,0.30,0.30,100,100,2,100,13.8,70
2023-12-03T22:00,9.4,0.10,0.10,100,100,1,83,12.7,65
2023-12-03T23:00,9.2,0.10,0.10,100,100,1,100,9.2,42
2023-12-04T00:00,9.1,0.10,0.10,100,100,2,96,5.4,20
2023-12-04T01:00,8.3,0.10,0.10,100,100,0,98,9.1,34
2023-12-04T02:00,8.2,0.30,0.30,100,100,32,100,7.0,21
2023-12-04T03:00,8.0,0.10,0.10,100,100,7,4,4.2,340
2023-12-04T04:00,7.5,0.00,0.00,100,56,0,0,4.0,350
2023-12-04T05:00,6.3,0.00,0.00,100,19,1,0,5.4,312
2023-12-04T06:00,5.5,0.00,0.00,86,100,0,0,7.3,250
2023-12-04T07:00,6.2,0.00,0.00,45,4,0,0,14.1,255
2023-12-04T08:00,6.5,0.00,0.00,27,1,0,0,16.9,268
2023-12-04T09:00,6.1,0.00,0.00,42,2,0,0,17.3,258
2023-12-04T10:00,5.6,0.00,0.00,5,1,0,0,17.4,257
2023-12-04T11:00,5.3,0.00,0.00,0,0,0,0,16.6,257
2023-12-04T12:00,4.8,0.00,0.00,1,1,0,0,16.6,252
